uid_employees,name,phone,email,address,country
35f5ced3-b075-41a5-a6fc-c2510f9ad0ad,LgAKMApX,404-470-7709,ihWRkqYBX@outlook.com,329 waiCryuepmjCnS Rd,Morocco
ad7c0673-bb5b-49a8-bd35-11e36bc94479,hxINUP,626-949-7776,atTBJvXg@example.com,491 nnhnGPsNcUUkE St,France
22e145bb-b33f-4acd-aa7b-31e7e57a9088,xQeeyVbYR,864-687-3239,VuDIQxLG@yahoo.com,263 dquNtXzE St,Swizterland
f10ac2f6-8d51-4dc4-bbcb-1639a13720cc,fiJEkhoGO,611-619-1642,yyILCCDpz@gmail.com,383 lluwAMmdNGcK Blvd,Australia
e3e91431-836a-447f-80b1-0abba8ba8047,vntAC,577-491-8384,CdsrbKjASR@example.com,304 nuUuJDjmzom St,Mexico
80b0c152-d918-4dfd-b649-a3f807558c4f,NKPfxjHpb,851-521-281,UUoaWLoyo@outlook.com,708 fWWaYnkdWbB St,Morocco
904bc80f-9a91-4b0e-be11-adbd5dfde23b,vqnOB,314-655-6737,YIQjCqFHFG@outlook.com,380 eRGfqHkUfhzeI St,United Kingdom
a16c8a78-3731-4c88-be8c-dc143660b7fa,YkPnE,380-527-5782,gBedNxRYd@gmail.com,666 yvIJUsyUvND Dr,Algeria
648ae8dd-189c-4394-ada1-ef159d4a4a91,FKCcpd,321-370-5819,CuSJyNaef@example.com,795 QkWTRsjxsPjUd St,countries
5207a6dd-bd8f-4c89-8934-d4ae4bd8caa7,trVplOy,518-752-5099,ECwrMBMr@yahoo.com,296 jGJPCspxlxhp Rd,Morocco
9726bbfa-8e8e-43c2-b7b1-3c3b7aa2cd42,qjwhUnh,353-831-5948,XdhbRQPPl@example.com,773 WnxFUEOoBurHhE Rd,United Kingdom
12efaa3e-5757-4e34-add0-745a34699d21,NgxmUP,625-830-1986,YCPNmGfPdm@outlook.com,895 hLbECvdyzqoEe St,Portual
6f1e0c50-a2d9-49ac-9a51-6addb4cef25a,OBjCKTBW,888-514-8737,nTxSRJjK@example.com,813 WWIuBepGwp Rd,Swizterland
afb089cd-3673-44e1-b552-064941f566e3,xdlCk,860-835-8517,sLGiifyk@gmail.com,209 ytvjpiScBnQX Rd,Swizterland
4b5734c2-e26d-4815-82a6-6cfb5eb71a0d,uNfvNpdO,353-414-4770,fBCUYdjUKN@outlook.com,551 UfLkRzdBn Blvd,Belgium
e9207ba8-7c10-4eee-bebf-80b99bfeb1c8,TzacCYRq,701-832-6387,WQNooEYdClj@example.com,879 ALaNNEhkxQO Blvd,Holland
d714dcac-69f3-4dd4-94c8-18f92695555a,zHkWMQx,448-961-2857,mmotitCF@outlook.com,296 DbIJWeNlMtOA Dr,China
0b580538-b224-441d-82a3-649fd5acf5fb,fqtjHv,556-482-3592,EBMfjrPtO@outlook.com,435 YaxrazLmQwhel St,Morocco
4faf7d82-c630-41f6-bbb4-ca48e794e90d,qgdOvioA,456-326-2208,oisnkVOVwr@example.com,613 MIbkAXxP Rd,China
f6b6d506-6cf1-4d2e-b1f9-af78d4108eab,brXNLfuMo,341-522-2628,dhGfNjPrFwK@yahoo.com,195 NjYwcwUCy Ave,Tunisia
964e4437-dcad-43c8-9229-b0d6d4313c34,gHFYesrh,253-526-8185,MoxIGrck@yahoo.com,605 vMhtlcAuoYGp St,countries
99435619-bc05-478e-aff8-674dbcbdbcfa,GAbvi,492-638-5174,hYqdcbXJ@outlook.com,245 sBzflWLbG Dr,Vietnam
6407218e-6562-4d45-82d3-079dca1760f0,eSktbo,302-745-3739,pXUianCOL@outlook.com,839 EoBpOGOC Ave,France
ff04415e-3bb4-492f-9be7-fcc85863acb8,IGLAr,270-939-1914,MFkTMvSAbGk@gmail.com,682 ugPgDMDFanJ St,Portual
02b2067a-a560-4512-aaf5-985538c3f11f,DTOlt,940-243-3842,IrJFkevSh@yahoo.com,609 HFvqycEUPULY Dr,Nigeria
47c65b38-ac32-4676-96cc-1650ebd9574a,rALHPw,517-295-5401,Lldfknftl@yahoo.com,507 NtwKRgdw St,Canada
2b515ed1-9935-4695-88c2-ca93f248cf61,efdnLNYep,885-439-8724,cerwAQAGi@yahoo.com,411 xXGUvrmDL Rd,Nigeria
75c47781-fb8b-4adb-abbb-b10d5bea7c7b,KlVeNQz,201-573-7312,fPPiSuAzRe@example.com,716 wUCywEssvHlyPU Blvd,France
f7bc13b9-4983-4bc8-bf9b-b7d85ec60022,UEyOz,350-370-9351,NFtgNzkBfxs@outlook.com,549 CIermKIVKo Dr,Japan
5599342e-d909-47e8-813a-7d1b5d0be767,xudbQw,406-584-3114,wsTTmUDuO@yahoo.com,735 UlJTkbFc Blvd,Portual
f42cabd7-1e11-46da-8ab7-45e32deb57c0,mqHVKYKiP,844-722-3695,xGHukMWk@example.com,281 SlgOUmvLbf St,China
6e271081-e6c9-464c-be36-5a13962810d3,MKDCQCbtD,645-887-5089,KdjqWaaUm@outlook.com,630 JLdrwynYna St,United Kingdom
d0cd4ef0-8e28-45e7-aed8-0ee80616cee2,DXXpGNk,275-913-933,jxkIQmUeHHz@gmail.com,508 FflLNRAbxgbbN Ave,Morocco
bf062d41-9b06-4b48-a9d2-3bf32a6e1d28,xtmKXB,465-247-2571,EriTvXzXH@gmail.com,860 YQeGamBd St,Egypt
892712dd-24f5-4862-84be-868cfbbc703a,eCFte,438-428-2968,zudSGJKptbH@outlook.com,832 LvkjVlET Dr,Belgium
1997987a-2d30-4910-9c04-be0b81429c9f,qiAnRfWC,651-376-3157,VeqlANknJ@example.com,162 ABPzVlXh Rd,Mexico
f5dbd686-2e88-478c-b452-4f727f699420,Uycih,655-703-4601,RQlpkxIfsW@outlook.com,864 XBYcyMJKkCSsD St,Mexico
09f12373-aa94-47f9-9dfb-a35309e8248a,IReRjYrw,925-405-352,fwyPwCzgJ@yahoo.com,258 SysqLkpIqk Blvd,Swizterland
0fda0fdf-44e1-473e-b686-c00723b8d142,SiObvjbGw,507-221-9172,ISlgNrgIshp@example.com,942 KxpcChlHebkS St,Holland
a4f8372c-c09d-4081-8f7b-c4ccf7001e24,mNLfRE,690-395-6765,jMWcCqQtd@gmail.com,239 cLNPIrmweaHsC Rd,Spain
0ea8a133-12f2-4e19-a4c1-daab361fbbca,IsfPVvI,372-531-6453,OvUessEtK@gmail.com,760 ztTFrpFAEs Dr,Portual
0a14c3be-959c-4521-a4d4-7f053be38774,PPnGjMM,977-286-4655,MYbYQLRM@outlook.com,671 cQVmwkKOlLwG Dr,Canada
88266063-e110-462c-815a-d5f0a1fd8ffa,AFXWjBRd,265-687-9949,CCcutzmvJDY@outlook.com,529 HahkeMYoYcCHw Dr,United States
432a7a85-e2c6-4916-80e2-fe42b11a5314,osjKqRIac,257-678-7065,uwNukjBVm@outlook.com,643 GpjQEFMfKG Ave,Spain
bf5c2f0f-c744-4dff-a0d3-21f3a091f27d,pObwrXL,958-523-1221,ROUUkCjtX@gmail.com,358 tkQSOWUeuwr Dr,Algeria
c3fe46fe-f378-4cd8-8ded-1c74c1e45b49,hRqDzN,317-676-4908,wUwFgGAFiD@example.com,738 AUlmirnUaVQ Rd,United States
c0da76dd-f3ee-4d2e-8a89-b58fb93fe182,mxdWVlijQ,673-951-2846,RGlxbyqF@example.com,544 ldYeianuY Blvd,Swizterland
486074d2-465a-42d2-aa3c-e15553259bd2,mFQgeRE,915-696-6407,xHTYRogjfz@outlook.com,481 cnJzxQabM St,Mexico
4b8dbafd-9c59-4c90-b5da-2faf307e587b,pKpOA,456-292-6121,PrwVylJk@outlook.com,536 kHrXtnWuPOyVJ Dr,France
9e9f926b-5713-4d73-a44e-ed8878181c53,RVsGj,396-910-426,JRxqbCxSLE@outlook.com,185 EeNtySYaPDd Rd,Italy
2a6eeaaf-55f0-4ce5-9b45-b1c4f29c4973,eOdFGSn,657-323-5528,TPtXOoqI@outlook.com,998 NubRNKwWwejYa St,Canada
665e22d1-e92b-482d-9929-be2958136720,WzMydEhHh,945-779-288,HbIhBhFyiK@example.com,620 DbPCQyUArpYTNQ Ave,Portual
5f464a3d-c379-4e8a-940e-20f9be8da76a,ozXTXRv,456-969-3395,tKBpYEfLcUe@example.com,631 akNjoOQwERIYUB Rd,Swizterland
4c4835e1-9ff2-4f0c-b0b1-78c6ea058567,kjJswJMU,235-857-1437,OxvmCesEAIF@gmail.com,945 RgGDxjAddHkS Rd,Egypt
dfe711be-eab5-40a6-b6df-cfe663e10830,YSbops,602-911-4531,WbyKsLsYD@outlook.com,647 ujcpAccJW Rd,China
586389b4-ee88-4e5f-8c2c-bed5a6a46bf7,tFJBDMhJU,858-425-6152,eiWGkPzMg@gmail.com,889 EMRMTBAnR St,countries
de13111c-f006-4d60-9452-3e666f89f3be,fGeqXKOAN,723-928-9750,GVdQVSaDcf@yahoo.com,275 XXGhkUUepkpx Dr,Japan
25331dfd-4c7e-4ff6-95e4-5fa0f3e47c3f,MwdTj,877-336-2065,CATvOgtUOKp@example.com,962 FJBqkgVmcTU Rd,Japan
78706fec-13ed-4a86-a0dc-25f2f7c994a9,KXtXHndO,531-520-9306,rdULxgiLUsf@example.com,231 vOIjKSpTEhv Blvd,Portual
9d47c018-61b8-48db-96db-81edc9f10eba,aBecc,604-582-9431,cvTvrqksbt@gmail.com,311 rGnHYsjIqJOQF St,Mexico
442fb4ae-9ae6-40de-a764-ab37e8c8a3e3,PsxIYprk,715-486-9447,XAydqwCdzB@gmail.com,275 CWzLqyaUg Blvd,Spain
8350b48e-ec76-432c-8fe4-77b822d84595,VECDjQ,584-839-2680,cWQeRBYwkMW@outlook.com,442 yDWFzFKJQILA Dr,Belgium
982fa461-cf71-4eb7-a0d4-29bea89d7baf,iPxTIeicy,429-311-7250,DryoDXYY@yahoo.com,213 YAMLUiiWlxISWa Blvd,Mexico
d78af4a3-1f40-4b77-9db5-bcade8f9064d,skGTWoMCa,807-728-6445,NXbSImiUQby@example.com,235 WUBLDIDgsT St,Mexico
2240821b-ab53-4a9e-ad70-ad9e0c765e35,BGAIx,695-560-662,xzopYfwLzh@yahoo.com,127 aAjoWEupfMXu Dr,Tunisia
68567ecd-91f8-43f2-8aee-3c432b2d5b84,ivdLVRzi,805-739-3258,fMMzyLQpw@gmail.com,713 pcNQOdHkAjdkb Dr,Japan
16656248-960d-479c-a423-b57839ba2d2b,BrqbwuN,231-895-8704,XdeigsEFUoj@outlook.com,904 zkszeLhEES St,Nigeria
c8cf5aff-439b-401d-a2c4-1503a5e4df98,nLvHbaLT,812-982-8002,llAKlaaxUwG@yahoo.com,506 msNhyvRDXse Dr,Mexico
c27945f8-7ebc-4121-9316-6490be98e7df,jjXbBN,916-689-3707,jyUuqCNlT@outlook.com,314 BRGinFbchdFLqU Blvd,Swizterland
ac2e8483-da01-4b8a-9249-f38ba9bd2972,pyldPTQPB,668-502-4316,sdDuoksv@outlook.com,451 XOkqACNmukQ St,New Zealand
d307d207-2a8a-420d-8c9e-bbd7c57ef1e6,gqGusn,992-577-253,wgtPkfRPp@gmail.com,750 irflrgvgVSsAmh Ave,Nigeria
4286bc71-70af-4687-ad7d-5da90972b93a,zFqju,519-603-6568,nMKihJDG@yahoo.com,581 zgctrpPYDfO Dr,Nigeria
eb5afce3-579d-4465-b690-e3462cba41b9,ceaOWmpBt,534-863-9035,cCJLOEAC@yahoo.com,671 EgFuxSyBlFKE Rd,Canada
f4c24687-4853-4b11-9318-e8a89afe8b17,jvmqACFs,776-595-9394,sILeTjUu@gmail.com,638 GreRhYmkKHKCS Blvd,Germany
4ab8fc03-482b-4ad0-a5ab-f0743bc49af8,eDwMUt,211-814-5115,HoEqwuVPV@yahoo.com,870 nRAWcfqrQ Ave,Morocco
04557238-bc0e-4280-b73f-9cf125e21691,paXbYg,509-885-9541,JgzWxYfHYa@example.com,494 BsbLDRUQ Dr,Holland
875538f4-ff6c-43e0-99c3-fc379a87d289,cMNUJGE,607-807-4712,ukSGBYxQDm@gmail.com,315 eBHurXidWUMEV Dr,Egypt
aeea796e-74a0-4454-9696-f0f8a87e443d,AECWqqXdW,538-581-4439,KmcfCcosiCR@yahoo.com,422 wDBcIpvK Rd,Nigeria
c95d7b34-f6b1-4b72-8e81-f44ce5b229ab,zBzjM,384-529-7373,aIouorRAhU@yahoo.com,826 wRLVRMHgmLa Rd,Luxembourg
d8be90c7-a2ad-47dc-96f0-661998d444a6,GovgzOOcY,524-931-4287,BOXKNgGimJD@yahoo.com,853 wbTWeqAKiqiag Ave,Italy
248aa972-86aa-4cfe-9503-b5d65c95e738,bCPTh,725-444-6337,NOIczahb@example.com,917 kxRfhTHa Ave,Canada
e468144a-ee67-4615-a413-50b169de0e44,GPmoYHHS,214-434-741,BAbuQwSsW@yahoo.com,595 lSgSpvizfaN Ave,Germany
afd35394-a39c-4434-a338-3372fc2c4920,DPCpjzuWY,751-325-6208,lnxmDstlsGP@example.com,681 UNTTIgFWBYxV Ave,United States
5b41ce0a-6dba-4209-afe5-2172b09910c0,GbAAv,840-330-1294,aBLaAwHuXT@example.com,881 fWuJBJQlVlOEwc Rd,Canada
290649ff-7c90-475b-b12d-c79ed9f293b6,hCjEAT,384-519-9546,WxYSIiNQ@example.com,861 rpCTApJWOLxG Ave,countries
ae53680a-9774-472c-b4ec-d4288f784e64,pOrWELn,411-302-4165,mIKyoPYiv@gmail.com,928 mxpCJqkIORH Dr,New Zealand
4847bc33-d033-4655-96ab-038804b94e81,VBLcUCIeN,878-209-369,fmHzxHtiYSq@example.com,997 IxCGzKCpBrHCR St,United Kingdom
31a624e3-7aa2-464b-bcbf-3cfceb5ab340,hzKGQvThs,650-677-7971,NzJcjCTv@example.com,839 WeTVYPCVoka Rd,Nigeria
55421e0a-ff78-4a9c-a058-d014aee15afd,JqmRCbFmr,857-971-8650,CAExTKnceeA@example.com,258 dJbiKlneR Dr,Australia
53bab552-9e67-4aa3-b59f-35c627ce1e6d,gefwClG,225-990-6677,VqnHGvUHJ@yahoo.com,348 svKGgqGHK Dr,Italy
2f389435-edce-484c-8e89-cbdcf69f1dcb,slUyArb,744-781-8554,BTdjuMnj@outlook.com,674 wXwvGVcq Ave,Morocco
bfad3bfe-92ec-4e70-8b84-2c08e3cb56b0,lWNJfmsUt,757-947-3498,IKwtQBvu@example.com,523 MJtuYPIRLKc Ave,Portual
095c765a-b467-411e-a683-eb4a93b925d4,QHtnFfcFA,630-687-9583,MRNSWHWUJ@gmail.com,519 vKhvFPjKt Rd,Vietnam
ed346b0a-cfaf-4504-9f58-bc4b6efde48e,JFxFprIQa,431-678-9225,xSEozoNXjYc@example.com,138 uPwfxTbxJKt Rd,Portual
7ade8583-5000-4007-94c5-39dbe24ab1f3,MtPBb,664-800-3020,SxLuATcAuI@gmail.com,992 NbmKWFON Dr,Spain
2e6390ef-17a9-4f44-9d0f-d61fde640351,ttxyCjlmN,387-402-5071,hQCdsppmn@yahoo.com,874 OljmxdjlCEJVwW Dr,United States
f64734f1-4f04-4827-ba4e-ed40a8fdf8e0,afSXwA,462-948-5662,mlXccxuec@example.com,261 hhcMMzOIXjVn Ave,Algeria
cbc87008-4565-47dd-a716-c9e2feebf249,JAjLyD,875-334-5670,CMLJqafjslO@gmail.com,368 BGuPBEWhaRWV Rd,Luxembourg
a436f602-aa3d-41fe-bd38-445ab177a91f,WfmVYgTC,412-926-2995,qQHcmEYriz@example.com,349 QULpBiUapQBa Rd,Spain
cfe9677b-6164-446a-91ba-69100ab18faf,YKGwAuB,847-262-4941,drydccaE@outlook.com,697 vULQjrnVN Blvd,Spain
4acd044b-8a99-431f-8741-e7563474a075,JymNQ,282-528-660,FtUrNhNhcW@outlook.com,335 QjqrYmFwiB Dr,Luxembourg
044867c1-5297-4308-b015-6a5c57ee58b7,PoTYu,576-746-2105,twJgJlDfPx@yahoo.com,445 pHffATQAC Blvd,United Kingdom
ddf87dcf-a0be-413a-a5b1-80cf5e531e2b,TlGGGSdVS,572-484-5335,sXxffzLCW@gmail.com,950 ypTOtCaRB Rd,Nigeria
11bb4031-c31b-4a48-a443-b8e04bf20a0c,MSGJpL,415-684-7311,sXwiIHtiO@outlook.com,525 rjJRTBYfyCus Rd,United States
8b17de7f-4637-4646-86ad-4d2dcf6a0534,bbfIIpRJ,521-726-7483,pFstOhikr@gmail.com,452 cvvnnmIa Ave,Morocco
e683d9e3-4072-448b-a535-ee85bfecb83d,PdhntiYd,703-537-9710,cWeaXEYb@example.com,514 yWkjXnLEBiJlF Ave,Morocco
768fb2fa-cb5b-4c63-b685-4525d12b7067,KVTjvmQWr,735-930-7534,rAbQwgdcK@outlook.com,170 vUdiDpTLXM Rd,Germany
d9664c6c-2d6d-4bf3-b678-9be34714e9ca,GihJbw,291-235-737,WlRjvYERsEk@yahoo.com,524 lfXkwqbx Blvd,Egypt
